2006;DISTRITO FEDERAL;Cédulas - 1a. família;100.00;59,00
2006;ESPÍRITO SANTO;Cédulas - 1a. família;1.00;6,00
2006;ESPÍRITO SANTO;Cédulas - 1a. família;2.00;45,00
2006;ESPÍRITO SANTO;Cédulas - 1a. família;5.00;348,00
2006;ESPÍRITO SANTO;Cédulas - em polímero;10.00;265,00
2006;ESPÍRITO SANTO;Cédulas - 1a. família;10.00;1.345,00
2006;ESPÍRITO SANTO;Cédulas - 1a. família;20.00;131,00
2006;ESPÍRITO SANTO;Cédulas - 1a. família;50.00;3.071,00
2006;ESPÍRITO SANTO;Cédulas - 1a. família;100.00;22,00
2006;GOIÁS;Cédulas - 1a. família;1.00;7,00
2006;GOIÁS;Cédulas - 1a. família;2.00;136,00
2006;GOIÁS;Cédulas - 1a. família;5.00;653,00
2006;GOIÁS;Cédulas - em polímero;10.00;46,00
2006;GOIÁS;Cédulas - 1a. família;10.00;7.079,00
2006;GOIÁS;Cédulas - 1a. família;20.00;235,00
2006;GOIÁS;Cédulas - 1a. família;50.00;12.548,00
2006;GOIÁS;Cédulas - 1a. família;100.00;130,00
2006;MARANHÃO;Cédulas - 1a. família;2.00;14,00
2006;MARANHÃO;Cédulas - 1a. família;5.00;273,00
2006;MARANHÃO;Cédulas - em polímero;10.00;16,00
2006;MARANHÃO;Cédulas - 1a. família;10.00;1.480,00
2006;MARANHÃO;Cédulas - 1a. família;20.00;421,00
2006;MARANHÃO;Cédulas - 1a. família;50.00;3.784,00
2006;MARANHÃO;Cédulas - 1a. família;100.00;80,00
2006;MATO GROSSO;Cédulas - 1a. família;2.00;6,00
2006;MATO GROSSO;Cédulas - 1a. família;5.00;141,00
2006;MATO GROSSO;Cédulas - em polímero;10.00;11,00
2006;MATO GROSSO;Cédulas - 1a. família;10.00;413,00
2006;MATO GROSSO;Cédulas - 1a. família;20.00;37,00
2006;MATO GROSSO;Cédulas - 1a. família;50.00;2.238,00
2006;MATO GROSSO;Cédulas - 1a. família;100.00;49,00
2006;MATO GROSSO DO SUL;Cédulas - 1a. família;1.00;4,00
2006;MATO GROSSO DO SUL;Cédulas - 1a. família;2.00;10,00
2006;MATO GROSSO DO SUL;Cédulas - 1a. família;5.00;112,00
2006;MATO GROSSO DO SUL;Cédulas - em polímero;10.00;13,00
2006;MATO GROSSO DO SUL;Cédulas - 1a. família;10.00;463,00
2006;MATO GROSSO DO SUL;Cédulas - 1a. família;20.00;46,00
